400;0.3;0.9;0.5;[0.6499999999999999, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001, 0.5, 0.5, 0.5, 0.5]
401;0.4;0.9;0.5;[0.6499999999999999, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]
402;0.5;0.9;0.5;[0.6499999999999999, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]
403;0.3;0.8;0.5;[0.6499999999999999, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001, 0.5, 0.5, 0.5, 0.5]
404;0.4;0.8;0.5;[0.6499999999999999, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]
405;0.5;0.8;0.5;[0.6499999999999999, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]
406;0.3;0.7000000000000001;0.5;[0.6499999999999999, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001, 0.5, 0.5, 0.5, 0.5]
407;0.4;0.7000000000000001;0.5;[0.6499999999999999, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]
408;0.5;0.7000000000000001;0.5;[0.6499999999999999, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]
409;0.3;0.6000000000000001;0.5;[0.6499999999999999, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001, 0.5, 0.5, 0.5, 0.5]
410;0.4;0.6000000000000001;0.5;[0.6499999999999999, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001, 0.5, 0.5, 0.5, 0.5, 0.5]
411;0.5;0.6000000000000001;0.5;[0.6499999999999999, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001, 0.5, 0.5, 0.5, 0.5, 0.5]
412;0.3;0.9;0.6499999999999999;[0.6499999999999999, 0.4000000000000001, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999]
413;0.4;0.9;0.6499999999999999;[0.6499999999999999, 0.4000000000000001, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999]
414;0.5;0.9;0.6499999999999999;[0.6499999999999999, 0.4000000000000001, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999]
415;0.3;0.8;0.6499999999999999;[0.6499999999999999, 0.4000000000000001, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999]
416;0.4;0.8;0.6499999999999999;[0.6499999999999999, 0.4000000000000001, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999]
417;0.5;0.8;0.6499999999999999;[0.6499999999999999, 0.4000000000000001, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999]
418;0.3;0.7000000000000001;0.6499999999999999;[0.6499999999999999, 0.4000000000000001, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999]
419;0.4;0.7000000000000001;0.6499999999999999;[0.6499999999999999, 0.4000000000000001, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999]
420;0.5;0.7000000000000001;0.6499999999999999;[0.6499999999999999, 0.4000000000000001, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999]
421;0.3;0.6000000000000001;0.6499999999999999;[0.6499999999999999, 0.4000000000000001, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999]
422;0.4;0.6000000000000001;0.6499999999999999;[0.6499999999999999, 0.4000000000000001, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999]
423;0.5;0.6000000000000001;0.6499999999999999;[0.6499999999999999, 0.4000000000000001, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999]
424;0.3;0.9;0.4000000000000001;[0.6499999999999999, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001]
425;0.4;0.9;0.4000000000000001;[0.6499999999999999, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001]
426;0.5;0.9;0.4000000000000001;[0.6499999999999999, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001]
427;0.3;0.8;0.4000000000000001;[0.6499999999999999, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001]
428;0.4;0.8;0.4000000000000001;[0.6499999999999999, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001]
429;0.5;0.8;0.4000000000000001;[0.6499999999999999, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001]
430;0.3;0.7000000000000001;0.4000000000000001;[0.6499999999999999, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001]
431;0.4;0.7000000000000001;0.4000000000000001;[0.6499999999999999, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001]
432;0.5;0.7000000000000001;0.4000000000000001;[0.6499999999999999, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001]
433;0.3;0.6000000000000001;0.4000000000000001;[0.6499999999999999, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001]
434;0.4;0.6000000000000001;0.4000000000000001;[0.6499999999999999, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001]
435;0.5;0.6000000000000001;0.4000000000000001;[0.6499999999999999, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001]
436;0.3;0.9;0.6499999999999999;[0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999]
437;0.4;0.9;0.6499999999999999;[0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999]
438;0.5;0.9;0.6499999999999999;[0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999]
439;0.3;0.8;0.6499999999999999;[0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999]
440;0.4;0.8;0.6499999999999999;[0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999]
441;0.5;0.8;0.6499999999999999;[0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999]
442;0.3;0.7000000000000001;0.6499999999999999;[0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999]
