ID;ToMAgent;NegotiatorAgent;FinalGuess;GuessedValues 
59;0.6000000000000001;0.4;0.3;[0.3999999999999999, 0.7999999999999999, 0.7999999999999999, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001, 0.3, 0.3]
60;0.6000000000000001;0.5;0.4000000000000001;[0.3999999999999999, 0.7999999999999999, 0.7999999999999999, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001]
ID;ToMAgent;NegotiatorAgent;FinalGuess;GuessedValues 
61;0.9;0.3;0.4000000000000001;[1.0, 0.7999999999999999, 0.7999999999999999, 0.4000000000000001, 0.4000000000000001]
62;0.9;0.4;0.4000000000000001;[0.09999999999999998, 0.7999999999999999, 0.7999999999999999, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001]
63;0.9;0.5;0.4000000000000001;[0.09999999999999998, 0.7999999999999999, 0.7999999999999999, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001]
64;0.8;0.3;0.4000000000000001;[0.09999999999999998, 0.7999999999999999, 0.7999999999999999, 0.4000000000000001, 0.4000000000000001]
65;0.8;0.4;0.4000000000000001;[0.19999999999999996, 0.7999999999999999, 0.7999999999999999, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001]
66;0.8;0.5;0.35;[0.19999999999999996, 0.7999999999999999, 0.7999999999999999, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001, 0.35, 0.35]
67;0.7000000000000001;0.3;0.4000000000000001;[0.19999999999999996, 0.7999999999999999, 0.7999999999999999, 0.4000000000000001, 0.4000000000000001]
68;0.7000000000000001;0.4;0.3;[0.29999999999999993, 0.7999999999999999, 0.7999999999999999, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001, 0.3, 0.3]
69;0.7000000000000001;0.5;0.35;[0.29999999999999993, 0.7999999999999999, 0.7999999999999999, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001, 0.35, 0.35]
70;0.6000000000000001;0.3;0.7;[0.29999999999999993, 0.7999999999999999, 0.7999999999999999, 0.7, 0.7, 0.7]
71;0.6000000000000001;0.4;0.7;[0.3999999999999999, 0.7999999999999999, 0.7999999999999999, 0.7, 0.7, 0.7]
72;0.6000000000000001;0.5;0.7;[0.3999999999999999, 0.7999999999999999, 0.7999999999999999, 0.7, 0.7]
ID;ToMAgent;NegotiatorAgent;FinalGuess;GuessedValues 
73;0.9;0.3;0.6;[1.0, 0.6, 0.6]
74;0.9;0.4;0.4000000000000001;[0.09999999999999998, 0.7999999999999999, 0.7999999999999999, 0.4000000000000001, 0.4000000000000001]
75;0.9;0.5;0.4000000000000001;[0.09999999999999998, 0.7999999999999999, 0.7999999999999999, 0.4000000000000001, 0.4000000000000001]
76;0.8;0.3;0.6;[0.09999999999999998, 0.6, 0.6]
77;0.8;0.4;0.4000000000000001;[0.19999999999999996, 0.7999999999999999, 0.7999999999999999, 0.4000000000000001, 0.4000000000000001]
78;0.8;0.5;0.4000000000000001;[0.19999999999999996, 0.7999999999999999, 0.7999999999999999, 0.4000000000000001, 0.4000000000000001]
79;0.7000000000000001;0.3;0.6;[0.19999999999999996, 0.6, 0.6]
80;0.7000000000000001;0.4;0.4000000000000001;[0.29999999999999993, 0.7999999999999999, 0.7999999999999999, 0.4000000000000001, 0.4000000000000001]
81;0.7000000000000001;0.5;0.4000000000000001;[0.29999999999999993, 0.7999999999999999, 0.7999999999999999, 0.4000000000000001, 0.4000000000000001]
82;0.6000000000000001;0.3;0.6;[0.29999999999999993, 0.6, 0.6]
83;0.6000000000000001;0.4;0.3;[0.3999999999999999, 0.7999999999999999, 0.7999999999999999, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001, 0.3, 0.3]
84;0.6000000000000001;0.5;0.4000000000000001;[0.3999999999999999, 0.7999999999999999, 0.7999999999999999, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001]
ID;ToMAgent;NegotiatorAgent;FinalGuess;GuessedValues 
85;0.9;0.3;0.45;[1.0, 0.6, 0.45, 0.6, 0.45, 0.45, 0.45, 0.45]
86;0.9;0.4;0.4;[0.09999999999999998, 0.6, 0.45, 0.6, 0.45, 0.45, 0.45, 0.4, 0.4, 0.4]
87;0.9;0.5;0.4;[0.09999999999999998, 0.6, 0.45, 0.6, 0.45, 0.45, 0.45, 0.45, 0.45, 0.4, 0.4]
88;0.8;0.3;0.45;[0.09999999999999998, 0.6, 0.45, 0.6, 0.45, 0.45, 0.45, 0.45]
89;0.8;0.4;0.4;[0.19999999999999996, 0.6, 0.45, 0.6, 0.45, 0.45, 0.45, 0.4, 0.4]
90;0.8;0.5;0.4;[0.19999999999999996, 0.6, 0.45, 0.6, 0.45, 0.45, 0.45, 0.45, 0.45, 0.4, 0.4]
91;0.7000000000000001;0.3;0.45;[0.19999999999999996, 0.6, 0.45, 0.6, 0.45, 0.45, 0.45]
92;0.7000000000000001;0.4;0.45;[0.29999999999999993, 0.6, 0.45, 0.6, 0.45, 0.45, 0.45, 0.45]
93;0.7000000000000001;0.5;0.45;[0.29999999999999993, 0.6, 0.45, 0.6, 0.45, 0.45, 0.45, 0.45]
94;0.6000000000000001;0.3;0.45;[0.29999999999999993, 0.6, 0.45, 0.6, 0.45, 0.45, 0.45]
95;0.6000000000000001;0.4;0.45;[0.3999999999999999, 0.6, 0.45, 0.6, 0.45, 0.45, 0.45, 0.45]
96;0.6000000000000001;0.5;0.45;[0.3999999999999999, 0.6, 0.45, 0.6, 0.45, 0.45, 0.45, 0.45]
ID;ToMAgent;NegotiatorAgent;FinalGuess;GuessedValues 
97;0.9;0.3;0.45;[1.0, 0.6, 0.45, 0.6, 0.45, 0.45, 0.45, 0.45]
98;0.9;0.4;0.4;[0.09999999999999998, 0.6, 0.45, 0.6, 0.45, 0.45, 0.45, 0.4, 0.4, 0.4]
99;0.9;0.5;0.4;[0.09999999999999998, 0.6, 0.45, 0.6, 0.45, 0.45, 0.45, 0.4, 0.4, 0.4, 0.4]
100;0.8;0.3;0.45;[0.09999999999999998, 0.6, 0.45, 0.6, 0.45, 0.45, 0.45, 0.45]
101;0.8;0.4;0.4;[0.19999999999999996, 0.6, 0.45, 0.6, 0.45, 0.45, 0.45, 0.4, 0.4]
102;0.8;0.5;0.4;[0.19999999999999996, 0.6, 0.45, 0.6, 0.45, 0.45, 0.45, 0.4, 0.4]
103;0.7000000000000001;0.3;0.45;[0.19999999999999996, 0.6, 0.45, 0.6, 0.45, 0.45, 0.45]
104;0.7000000000000001;0.4;0.45;[0.29999999999999993, 0.6, 0.45, 0.6, 0.45, 0.45, 0.45, 0.45]
105;0.7000000000000001;0.5;0.45;[0.29999999999999993, 0.6, 0.45, 0.6, 0.45, 0.45, 0.45, 0.45]
106;0.6000000000000001;0.3;0.45;[0.29999999999999993, 0.6, 0.45, 0.6, 0.45, 0.45, 0.45]
107;0.6000000000000001;0.4;0.45;[0.3999999999999999, 0.6, 0.45, 0.6, 0.45, 0.45, 0.45, 0.45]
108;0.6000000000000001;0.5;0.45;[0.3999999999999999, 0.6, 0.45, 0.6, 0.45, 0.45, 0.45, 0.45]
ID;ToMAgent;NegotiatorAgent;FinalGuess;GuessedValues 
109;0.9;0.3;0.45;[1.0, 0.6, 0.45, 0.6, 0.45, 0.45, 0.45, 0.45]
110;0.9;0.4;0.4;[0.09999999999999998, 0.6, 0.45, 0.6, 0.45, 0.45, 0.45, 0.4, 0.4, 0.4]
111;0.9;0.5;0.4;[0.09999999999999998, 0.6, 0.45, 0.6, 0.45, 0.45, 0.45, 0.45, 0.45, 0.4, 0.4]
112;0.8;0.3;0.45;[0.09999999999999998, 0.6, 0.45, 0.6, 0.45, 0.45, 0.45, 0.45]
113;0.8;0.4;0.4;[0.19999999999999996, 0.6, 0.45, 0.6, 0.45, 0.45, 0.45, 0.4, 0.4]
114;0.8;0.5;0.4;[0.19999999999999996, 0.6, 0.45, 0.6, 0.45, 0.45, 0.45, 0.45, 0.45, 0.4, 0.4]
115;0.7000000000000001;0.3;0.45;[0.19999999999999996, 0.6, 0.45, 0.6, 0.45, 0.45, 0.45]
116;0.7000000000000001;0.4;0.45;[0.29999999999999993, 0.6, 0.45, 0.6, 0.45, 0.45, 0.45, 0.45]
117;0.7000000000000001;0.5;0.45;[0.29999999999999993, 0.6, 0.45, 0.6, 0.45, 0.45, 0.45, 0.45]
118;0.6000000000000001;0.3;0.45;[0.29999999999999993, 0.6, 0.45, 0.6, 0.45, 0.45, 0.45]
119;0.6000000000000001;0.4;0.45;[0.3999999999999999, 0.6, 0.45, 0.6, 0.45, 0.45, 0.45, 0.45]
120;0.6000000000000001;0.5;0.45;[0.3999999999999999, 0.6, 0.45, 0.6, 0.45, 0.45, 0.45, 0.45]
ID;ToMAgent;NegotiatorAgent;FinalGuess;GuessedValues 
121;0.9;0.3;0.4000000000000001;[1.0, 0.7999999999999999, 0.7999999999999999, 0.4000000000000001, 0.4000000000000001]
122;0.9;0.4;0.4000000000000001;[0.09999999999999998, 0.7999999999999999, 0.7999999999999999, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001]
123;0.9;0.5;0.4000000000000001;[0.09999999999999998, 0.7999999999999999, 0.7999999999999999, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001]
124;0.8;0.3;0.4000000000000001;[0.09999999999999998, 0.7999999999999999, 0.7999999999999999, 0.4000000000000001, 0.4000000000000001]
125;0.8;0.4;0.4000000000000001;[0.19999999999999996, 0.7999999999999999, 0.7999999999999999, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001]
126;0.8;0.5;0.35;[0.19999999999999996, 0.7999999999999999, 0.7999999999999999, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001, 0.35, 0.35]
127;0.7000000000000001;0.3;0.4000000000000001;[0.19999999999999996, 0.7999999999999999, 0.7999999999999999, 0.4000000000000001, 0.4000000000000001]
128;0.7000000000000001;0.4;0.3;[0.29999999999999993, 0.7999999999999999, 0.7999999999999999, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001, 0.3, 0.3]
129;0.7000000000000001;0.5;0.3;[0.29999999999999993, 0.7999999999999999, 0.7999999999999999, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001, 0.3, 0.3]
130;0.6000000000000001;0.3;0.4000000000000001;[0.29999999999999993, 0.7999999999999999, 0.6, 0.6, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001]
131;0.6000000000000001;0.4;0.3;[0.3999999999999999, 0.7999999999999999, 0.7999999999999999, 0.4000000000000001, 0.3, 0.3, 0.3, 0.3, 0.3]
132;0.6000000000000001;0.5;0.3;[0.3999999999999999, 0.7999999999999999, 0.7999999999999999, 0.4000000000000001, 0.3, 0.3, 0.3, 0.3]
ID;ToMAgent;NegotiatorAgent;FinalGuess;GuessedValues 
133;0.9;0.3;0.4000000000000001;[1.0, 0.7999999999999999, 0.7999999999999999, 0.4000000000000001, 0.4000000000000001]
134;0.9;0.4;0.4000000000000001;[0.09999999999999998, 0.7999999999999999, 0.7999999999999999, 0.4000000000000001, 0.4000000000000001]
135;0.9;0.5;0.4000000000000001;[0.09999999999999998, 0.7999999999999999, 0.7999999999999999, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001]
136;0.8;0.3;0.4000000000000001;[0.09999999999999998, 0.7999999999999999, 0.7999999999999999, 0.4000000000000001, 0.4000000000000001]
137;0.8;0.4;0.4000000000000001;[0.19999999999999996, 0.7999999999999999, 0.7999999999999999, 0.4000000000000001, 0.4000000000000001]
138;0.8;0.5;0.4000000000000001;[0.19999999999999996, 0.7999999999999999, 0.7999999999999999, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001]
139;0.7000000000000001;0.3;0.4000000000000001;[0.19999999999999996, 0.7999999999999999, 0.7999999999999999, 0.4000000000000001, 0.4000000000000001]
140;0.7000000000000001;0.4;0.4000000000000001;[0.29999999999999993, 0.7999999999999999, 0.7999999999999999, 0.4000000000000001, 0.4000000000000001]
141;0.7000000000000001;0.5;0.4000000000000001;[0.29999999999999993, 0.7999999999999999, 0.7999999999999999, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001]
142;0.6000000000000001;0.3;0.3;[0.29999999999999993, 0.7999999999999999, 0.7999999999999999, 0.4000000000000001, 0.3, 0.3, 0.3]
143;0.6000000000000001;0.4;0.3;[0.3999999999999999, 0.7999999999999999, 0.7999999999999999, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001, 0.3, 0.3]
144;0.6000000000000001;0.5;0.4000000000000001;[0.3999999999999999, 0.7999999999999999, 0.7999999999999999, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001]
ID;ToMAgent;NegotiatorAgent;FinalGuess;GuessedValues 
145;0.9;0.3;0.4000000000000001;[1.0, 0.7999999999999999, 0.7999999999999999, 0.4000000000000001, 0.4000000000000001]
146;0.9;0.4;0.4000000000000001;[0.09999999999999998, 0.7999999999999999, 0.7999999999999999, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001]
147;0.9;0.5;0.4000000000000001;[0.09999999999999998, 0.7999999999999999, 0.7999999999999999, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001]
148;0.8;0.3;0.4000000000000001;[0.09999999999999998, 0.7999999999999999, 0.7999999999999999, 0.4000000000000001, 0.4000000000000001]
149;0.8;0.4;0.4000000000000001;[0.19999999999999996, 0.7999999999999999, 0.7999999999999999, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001]
150;0.8;0.5;0.35;[0.19999999999999996, 0.7999999999999999, 0.7999999999999999, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001, 0.35, 0.35]
151;0.7000000000000001;0.3;0.4000000000000001;[0.19999999999999996, 0.7999999999999999, 0.7999999999999999, 0.4000000000000001, 0.4000000000000001]
152;0.7000000000000001;0.4;0.3;[0.29999999999999993, 0.7999999999999999, 0.7999999999999999, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001, 0.3, 0.3]
153;0.7000000000000001;0.5;0.35;[0.29999999999999993, 0.7999999999999999, 0.7999999999999999, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001, 0.35, 0.35]
154;0.6000000000000001;0.3;0.3;[0.29999999999999993, 0.7999999999999999, 0.7999999999999999, 0.4000000000000001, 0.3, 0.3, 0.3]
155;0.6000000000000001;0.4;0.3;[0.3999999999999999, 0.7999999999999999, 0.7999999999999999, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001, 0.3, 0.3]
156;0.6000000000000001;0.5;0.4000000000000001;[0.3999999999999999, 0.7999999999999999, 0.7999999999999999, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001]
ID;ToMAgent;NegotiatorAgent;FinalGuess;GuessedValues 
157;0.9;0.3;0.4000000000000001;[1.0, 0.7999999999999999, 0.7999999999999999, 0.4000000000000001, 0.4000000000000001]
158;0.9;0.4;0.4000000000000001;[0.09999999999999998, 0.7999999999999999, 0.7999999999999999, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001]
159;0.9;0.5;0.4000000000000001;[0.09999999999999998, 0.7999999999999999, 0.7999999999999999, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001]
160;0.8;0.3;0.4000000000000001;[0.09999999999999998, 0.7999999999999999, 0.7999999999999999, 0.4000000000000001, 0.4000000000000001]
161;0.8;0.4;0.4000000000000001;[0.19999999999999996, 0.7999999999999999, 0.7999999999999999, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001]
162;0.8;0.5;0.4000000000000001;[0.19999999999999996, 0.7999999999999999, 0.7999999999999999, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001]
163;0.7000000000000001;0.3;0.4000000000000001;[0.19999999999999996, 0.7999999999999999, 0.7999999999999999, 0.4000000000000001, 0.4000000000000001]
164;0.7000000000000001;0.4;0.3;[0.29999999999999993, 0.7999999999999999, 0.7999999999999999, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001, 0.3, 0.3]
165;0.7000000000000001;0.5;0.3;[0.29999999999999993, 0.7999999999999999, 0.7999999999999999, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001, 0.3, 0.3]
166;0.6000000000000001;0.3;0.4000000000000001;[0.29999999999999993, 0.7999999999999999, 0.6, 0.6, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001]
167;0.6000000000000001;0.4;0.3;[0.3999999999999999, 0.7999999999999999, 0.7999999999999999, 0.4000000000000001, 0.3, 0.3, 0.3, 0.3, 0.3]
168;0.6000000000000001;0.5;0.3;[0.3999999999999999, 0.7999999999999999, 0.7999999999999999, 0.4000000000000001, 0.3, 0.3, 0.3, 0.3]
ID;ToMAgent;NegotiatorAgent;FinalGuess;GuessedValues 
169;0.9;0.3;0.4000000000000001;[1.0, 0.7999999999999999, 0.7999999999999999, 0.4000000000000001, 0.4000000000000001]
170;0.9;0.4;0.4000000000000001;[0.09999999999999998, 0.7999999999999999, 0.7999999999999999, 0.4000000000000001, 0.4000000000000001]
171;0.9;0.5;0.4000000000000001;[0.09999999999999998, 0.7999999999999999, 0.7999999999999999, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001]
172;0.8;0.3;0.4000000000000001;[0.09999999999999998, 0.7999999999999999, 0.7999999999999999, 0.4000000000000001, 0.4000000000000001]
173;0.8;0.4;0.4000000000000001;[0.19999999999999996, 0.7999999999999999, 0.7999999999999999, 0.4000000000000001, 0.4000000000000001]
174;0.8;0.5;0.4000000000000001;[0.19999999999999996, 0.7999999999999999, 0.7999999999999999, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001]
175;0.7000000000000001;0.3;0.4000000000000001;[0.19999999999999996, 0.7999999999999999, 0.7999999999999999, 0.4000000000000001, 0.4000000000000001]
